Tipo de alojamiento;Codigo_CA;Comunidad;Residencia: Nivel 2;Año;Mes;Total;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2022;4;111992;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2022;3;60834;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2022;2;42557;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en España;2022;1;20603;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;12;44716;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;11;66857;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;10;905023;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;9;1430997;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;8;1670321;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;7;1662644;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;6;1503440;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;5;1204285;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;4;515508;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;3;141624;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;2;50067;;
Encuesta de Ocupación Hotelera;4;Balears, Illes;Residentes en el Extranjero;2022;1;21528;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;12;888503;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;11;817321;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;10;923797;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;9;831470;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;8;976398;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;7;940475;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;6;825172;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;5;789586;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;4;857858;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;3;796835;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;2;704086;;
Encuesta de Ocupación Hotelera;5;Canarias;;2022;1;541689;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;12;164704;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;11;150693;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;10;201948;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;9;244340;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;8;310782;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;7;289197;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;6;250684;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;5;225650;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;4;199089;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;3;140119;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;2;126794;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en España;2022;1;98072;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;12;723799;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;11;666629;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;10;721849;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;9;587130;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;8;665616;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;7;651278;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;6;574488;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;5;563937;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;4;658770;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;3;656717;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;2;577292;;
Encuesta de Ocupación Hotelera;5;Canarias;Residentes en el Extranjero;2022;1;443617;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;12;53052;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;11;60187;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;10;112156;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;9;158906;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;8;208609;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;7;194172;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;6;129994;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;5;117219;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;4;107459;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;3;62412;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;2;52062;;
Encuesta de Ocupación Hotelera;6;Cantabria;;2022;1;35716;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;12;45068;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;11;49866;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;10;84567;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;9;114132;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;8;168066;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;7;155081;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;6;97488;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;5;83590;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;4;87206;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;3;51803;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;2;45163;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en España;2022;1;29916;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;12;7984;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;11;10320;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;10;27590;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;9;44773;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;8;40543;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;7;39091;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;6;32505;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;5;33629;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;4;20254;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;3;10609;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;2;6899;;
Encuesta de Ocupación Hotelera;6;Cantabria;Residentes en el Extranjero;2022;1;5799;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;12;287372;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;11;318776;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;10;466175;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;9;503684;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;8;634835;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;7;515853;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;6;445472;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;5;424792;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;4;414020;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;3;291612;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;2;259939;;
Encuesta de Ocupación Hotelera;7;Castilla y León;;2022;1;192087;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;12;241688;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;11;268670;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;10;358248;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;9;372349;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;8;468418;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;7;372517;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;6;334507;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;5;307627;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;4;332923;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;3;247258;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;2;227968;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en España;2022;1;162799;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;12;45684;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;11;50106;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;10;107927;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;9;131334;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;8;166417;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;7;143335;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;6;110965;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;5;117166;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;4;81097;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;3;44354;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;2;31971;;
Encuesta de Ocupación Hotelera;7;Castilla y León;Residentes en el Extranjero;2022;1;29288;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;12;150154;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;11;168171;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;10;215864;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;9;213385;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;8;221058;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;7;206108;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;6;200261;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;5;200450;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;4;205134;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;3;146796;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;2;136934;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;;2022;1;104881;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;12;129265;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;11;142631;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;10;180938;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;9;179683;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;8;184932;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;7;173880;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;6;170048;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;5;168286;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;4;177742;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;3;125796;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;2;120567;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en España;2022;1;92669;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;12;20889;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;11;25540;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;10;34926;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;9;33702;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;8;36126;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;7;32229;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;6;30212;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;5;32164;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;4;27392;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;3;21001;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;2;16367;;
Encuesta de Ocupación Hotelera;8;Castilla - La Mancha;Residentes en el Extranjero;2022;1;12212;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;12;1085088;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;11;1082030;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;10;1819727;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;9;2025216;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;8;2497068;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;7;2446021;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;6;2157781;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;5;1851605;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;4;1599940;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;3;1018702;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;2;863558;;
Encuesta de Ocupación Hotelera;9;Cataluña;;2022;1;649122;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;12;521996;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;11;431418;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;10;662127;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;9;728085;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;8;941909;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;7;944381;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;6;917351;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;5;682508;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;4;703631;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;3;456818;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;2;417677;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en España;2022;1;361076;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;12;563092;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;11;650612;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;10;1157600;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;9;1297131;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;8;1555159;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;7;1501640;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;6;1240431;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;5;1169097;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;4;896309;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;3;561884;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;2;445881;;
Encuesta de Ocupación Hotelera;9;Cataluña;Residentes en el Extranjero;2022;1;288046;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;12;527910;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;11;590924;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;10;767448;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;9;869023;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;8;1102225;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;7;1064780;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;6;922525;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;5;833402;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;4;808646;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;3;563532;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;2;457434;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;;2022;1;299879;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;12;338145;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;11;357734;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;10;421313;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;9;494545;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;8;686788;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;7;667640;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;6;580731;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;5;480464;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;4;503579;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;3;339989;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;2;301431;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en España;2022;1;194137;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en el Extranjero;2022;12;189765;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en el Extranjero;2022;11;233191;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en el Extranjero;2022;10;346136;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en el Extranjero;2022;9;374478;;
Encuesta de Ocupación Hotelera;10;Comunitat Valenciana;Residentes en el Extranjero;2022;8;415437;;
